195.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
196.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
197.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
198.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
199.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
200.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
201.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
202.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
203.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
204.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
205.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
206.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
207.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
208.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
209.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
210.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
211.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
212.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
213.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
214.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
215.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
216.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
217.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
218.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
219.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
220.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
221.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
222.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
223.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
224.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
225.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
226.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
227.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
228.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
229.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
230.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
231.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
232.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
233.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
234.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
235.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
236.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
237.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
238.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
239.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
240.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
241.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
242.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
243.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
244.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
245.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
246.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
247.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
248.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
249.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
250.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
251.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
252.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
253.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
254.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
255.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
256.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
257.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
258.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
259.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
260.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
